50,0,0,10,0,0
100,0,0,10,0,0
150,0,0,10,0,0
200,0,0,10,0,0
250,0,0,10,0,0
300,0,0,9,0,0
350,0,0,10,0,0
400,0,0,10,0,0
450,0,0,10,0,0
500,0,0,8,0,0
550,0,0,17,0,0
600,0,0,18,0,0
650,0,0,19,0,0
700,0,0,25,0,0
750,0,0,23,0,0
800,0,0,25,0,0
850,0,0,24,0,0
900,0,0,17,0,0
950,0,0,19,0,0
1000,0,0,19,0,0
1050,0,0,17,0,0
1100,0,0,12,0,0
1150,0,0,23,0,0
1200,0,0,22,0,0
1250,0,0,20,0,0
1300,0,0,18,0,0
1350,0,0,11,0,0
1400,0,0,15,0,0
1450,0,0,8,0,0
1500,0,0,9,0,0
1550,0,0,9,0,0
1600,0,0,9,0,0
1650,0,0,14,0,0
1700,0,6,15,0,0
1750,0,0,12,0,0
1800,0,0,11,0,0
1850,0,0,12,0,0
1900,0,0,12,0,0
1950,0,0,12,0,0
2000,0,0,12,0,0
2050,0,0,16,0,0
2100,0,0,20,0,0
2150,0,0,13,0,0
2200,0,0,15,0,0
2250,0,0,15,0,0
2300,0,0,21,0,0
2350,0,0,29,0,0
2400,0,0,32,0,0
2450,47,0,36,0,0
2500,94,0,38,0,0
2550,135,0,43,0,0
2600,156,0,43,0,0
2650,172,0,43,0,0
2700,172,0,43,0,0
2750,172,0,42,24,0
2800,173,0,41,24,0
2850,176,0,41,7,0
2900,177,0,38,3,0
2950,178,0,41,0,0
3000,178,0,49,0,0
3050,143,0,51,16,0
3100,145,0,56,21,0
3150,148,0,70,4,0
3200,153,0,82,7,0
3250,161,0,106,8,0
3300,164,0,110,14,8
3350,164,82,108,12,5
3400,161,0,97,5,0
3450,153,0,83,5,0
3500,177,0,67,0,0
3550,175,74,63,0,0
3600,179,0,63,0,0
3650,184,0,65,0,0
3700,189,0,87,2,0
3750,193,0,105,12,0
3800,197,0,110,13,0
3850,195,0,97,13,0
3900,190,0,92,11,0
3950,179,0,73,3,0
4000,179,0,51,0,0
4050,177,26,51,0,0
4100,179,18,50,0,0
4150,188,0,57,0,0
4200,189,172,81,9,7
4250,197,172,96,12,7
4300,197,194,98,15,6
4350,194,0,88,14,0
4400,182,0,76,14,0
4450,161,0,54,1,0
4500,178,1,53,0,0
4550,181,0,51,0,0
4600,184,0,53,0,0
4650,186,0,70,0,0
4700,188,0,84,2,0
4750,190,172,98,6,0
4800,194,207,115,6,0
4850,196,205,110,5,0
4900,193,206,97,0,0
4950,190,187,86,1,0
5000,180,171,76,0,0
5050,180,171,56,0,0
5100,178,171,56,0,0
5150,182,171,74,0,0
5200,188,171,83,1,0
5250,192,171,93,8,0
5300,197,187,116,9,0
5400,200,175,116,12,0
5450,196,171,97,10,0
5500,190,171,91,8,0
5550,180,0,76,7,0
5600,177,0,63,7,0
5650,181,0,54,5,0
5700,185,0,53,6,0
5750,183,0,69,7,0
5800,188,0,84,9,0
5850,194,0,99,6,0
5900,198,0,111,10,0
5950,197,0,105,17,0
6000,189,0,96,4,0
6050,191,0,82,5,0
6100,140,0,68,5,0
6150,141,0,55,3,0
6200,143,0,57,5,0
6250,145,0,69,4,0
6300,154,0,81,4,0
6350,192,1,92,9,0
6400,196,0,108,15,0
6450,196,0,106,23,0
6500,190,0,95,21,0
6550,136,0,90,20,0
6600,99,0,66,19,0
6650,51,0,62,4,0
6700,51,0,62,3,0
6750,133,0,73,4,0
6800,146,0,76,3,0
6850,151,0,89,3,0
6900,160,171,107,5,0
6950,197,172,121,24,0
7000,196,171,114,19,0
7050,190,0,98,17,0
7100,180,0,87,4,0
7150,173,6,69,0,0
7200,134,5,65,0,0
7250,135,31,63,0,0
7300,141,9,65,0,0
7350,181,0,75,1,0
7400,189,172,89,6,0
7450,192,173,103,18,15
7500,192,0,100,19,14
7550,192,0,93,14,15
7600,183,0,83,13,0
7650,142,0,57,11,0
7700,180,0,56,9,0
7750,180,8,56,10,0
7800,181,0,57,0,0
7850,182,0,69,2,0
7900,189,0,82,1,0
7950,193,174,95,23,10
8000,193,176,108,28,17
8100,193,31,104,36,13
8150,194,0,93,32,8
8200,185,0,86,11,5
8250,141,11,71,2,0
8300,141,8,68,1,0
8350,141,10,71,0,0
8400,143,12,74,10,0
8450,144,5,85,29,0
8500,193,0,92,30,0
8550,190,0,111,33,17
8600,195,0,110,33,0
8650,193,0,105,34,0
8700,191,1,96,32,0
8750,182,6,86,33,0
8800,144,10,72,30,0
8850,144,10,71,30,0
8900,144,9,72,32,0
8950,148,1,83,32,0
9000,161,1,92,34,0
9050,196,0,106,34,0
9100,197,0,108,35,0
9150,197,0,106,35,0
9200,189,0,97,33,0
9250,186,9,87,32,0
9300,150,9,70,30,0
9350,143,13,60,28,0
9400,146,10,60,30,0
9450,153,11,62,31,0
9500,156,0,84,33,0
9550,165,0,95,34,0
9600,163,193,107,35,20
9700,163,3,108,36,20
9750,161,0,103,35,14
9800,159,2,96,32,3
9850,187,0,87,30,0
9900,174,10,72,22,0
9950,170,0,66,13,0
10000,182,0,69,19,0
10050,186,4,72,31,0
10100,159,0,86,33,0
10150,161,21,100,33,19
10200,164,44,109,37,22
10250,163,48,106,37,20
10300,158,0,96,35,0
10350,190,0,89,30,23
10400,139,0,70,30,0
10450,139,0,54,30,0
10500,147,3,56,30,0
10550,153,0,77,30,0
10600,160,0,88,33,0
