3,140,0,11,0,0
20,142,0,11,0,0
39,143,0,11,0,0
59,141,0,11,0,0
77,141,0,11,0,0
97,139,0,11,0,0
115,138,0,10,0,0
136,135,0,11,0,0
156,141,0,11,0,0
176,139,0,11,0,0
196,140,0,11,0,0
216,143,0,11,0,0
236,143,0,10,0,0
256,143,0,11,0,0
276,143,0,11,0,0
296,143,0,12,0,0
316,145,0,12,0,0
336,145,0,13,0,0
357,145,0,14,0,0
376,145,0,13,0,0
397,135,0,15,0,0
416,131,0,15,0,0
437,131,0,16,0,0
457,131,0,15,0,0
477,130,0,16,0,0
497,122,0,16,0,0
517,124,0,16,0,0
537,127,0,16,0,0
558,123,0,16,0,0
577,123,0,16,0,0
597,121,0,16,0,0
617,120,0,16,0,0
637,120,0,18,0,0
658,119,0,18,0,0
677,128,0,18,0,0
698,129,0,17,0,0
717,127,0,18,0,0
738,130,0,19,0,0
758,128,0,18,0,0
778,128,0,18,0,0
798,126,0,18,0,0
838,126,0,18,0,0
859,127,0,19,0,0
878,125,0,19,0,0
899,129,0,19,0,0
918,126,0,19,0,0
938,124,0,19,0,0
959,124,0,19,0,0
978,124,0,19,0,0
999,124,0,18,0,0
1018,124,0,19,0,0
1040,131,0,19,0,0
1061,133,0,18,0,0
1082,134,0,19,0,0
1103,134,0,19,0,0
1125,137,0,19,0,0
1145,135,0,20,0,0
1167,138,0,19,0,0
1188,137,0,20,0,0
1209,137,0,20,0,0
1230,137,0,20,0,0
1252,137,0,20,0,0
1272,136,0,20,0,0
1294,137,0,20,0,0
1315,137,0,20,0,0
1336,135,0,20,0,0
1357,137,0,20,0,0
1379,137,0,20,0,0
1399,138,0,20,0,0
1421,138,0,20,0,0
1441,137,1,20,0,0
1463,137,1,20,0,0
1484,137,1,20,0,0
1505,137,1,21,0,0
1526,130,0,26,0,0
1548,143,1,35,0,0
1568,141,0,43,0,0
1590,156,0,58,0,11
1612,151,92,82,0,0
1634,160,0,79,0,0
1655,160,0,81,0,0
1677,160,0,81,0,0
1697,160,0,77,0,0
1719,159,0,74,0,0
1740,158,0,71,0,0
1761,156,0,69,0,0
1782,154,0,60,0,94
1805,146,0,55,0,0
1825,143,0,50,0,0
1847,136,0,49,0,90
1869,135,0,42,0,0
1890,132,1,38,0,0
1911,127,1,32,0,0
1933,127,1,25,0,0
1953,127,1,21,0,0
1975,127,1,20,0,0
1996,128,1,22,0,0
2017,128,1,25,0,0
2038,129,1,36,0,0
2060,129,1,38,0,0
2080,132,1,45,0,0
2102,135,0,53,0,0
2123,168,94,80,0,0
2145,170,0,84,0,0
2166,170,94,87,0,11
2190,170,0,80,0,42
2211,167,0,72,0,0
2233,167,0,64,0,0
2254,166,0,59,0,44
2276,161,0,54,0,44
2298,159,0,48,0,43
2321,158,1,42,0,44
2343,134,1,34,0,43
2386,129,1,26,0,0
2408,129,1,25,0,0
2428,123,1,21,0,0
2450,129,0,24,0,0
2470,130,0,31,0,0
2492,132,1,33,0,0
2513,130,1,37,0,0
2534,130,1,43,0,0
2555,130,0,46,0,0
2577,135,0,58,0,0
2597,145,94,91,0,0
2620,146,92,87,0,0
2642,145,92,86,0,0
2665,143,0,84,0,0
2685,140,0,71,0,0
2707,137,0,69,0,0
2728,135,0,64,0,43
2750,138,0,55,0,43
2772,139,0,48,0,44
2795,133,0,46,0,43
2816,125,1,42,0,44
2839,134,1,42,0,0
2861,134,1,36,0,0
2881,134,1,29,0,0
2903,134,1,29,0,0
2924,135,1,33,0,0
2944,136,1,36,0,0
2966,135,1,35,0,0
2987,138,0,39,0,0
3008,140,0,41,0,0
3029,135,0,49,0,0
3051,135,0,56,0,0
3071,144,92,98,0,0
3094,147,91,94,0,0
3117,148,92,99,0,0
3139,145,78,89,0,0
3161,142,0,74,0,0
3182,140,0,62,0,0
3204,138,0,60,0,0
3224,137,0,57,0,0
3246,133,0,50,0,42
3268,152,0,40,0,43
3290,152,1,34,0,44
3312,150,1,33,0,40
3335,138,1,31,0,0
3355,150,1,26,0,0
3377,149,1,26,0,0
3398,147,1,29,0,0
3419,152,1,30,0,0
3440,153,1,32,0,0
3462,155,1,37,0,0
3482,153,1,41,0,0
3504,153,1,43,0,0
3525,157,33,56,0,0
3547,164,0,87,0,0
3568,165,0,85,0,0
3590,166,0,91,0,0
3610,165,0,91,0,0
3632,161,0,83,0,0
3653,160,31,69,0,0
3675,160,0,68,0,82
3697,159,26,64,0,0
